Station Name: KNOCK AIRPORT
Station Height: 201 M 
Latitude:53.906  ,Longitude: -8.817


date:  -  Date and Time (utc)
ind:   -  irainfall   Rainfall indicator
rain:  -  Precipitation Amount (mm)  
ind:   -  ittt Dry bulb indicator
temp:  -  Air Temperature (C)
ind:   -  iwb Wet bulb indicator
wetb:  -  Wet Bulb Temperature (C)
dewpt: -  Dew Point Temperature (C)             
rhum:  -  Relative Humidity (%)
vappr: -  Vapour Pressure (hPa) 
msl:   -  Mean Sea Level Pressure (hPa)
ind:   -  itabspeed wind Speed indicator
wdsp:  -  Mean Wind Speed (knot)
ind:   -  itabdir  wind dir indicator
wddir: -  Predominant Wind Direction (degree)
ww:    -  Synop code for Present Weather
w:     -  Synop code for Past Weather
sun:   -  Sunshine duration (hours)
vis:   -  Visibility (m)
clht:  -  Cloud height (100's of ft) - 999 if none 
clamt: -  Cloud amount


Code  irainfall                    ittt              iwb                    itabspeed / itabdir
----  -------------------------    --------------    ---------------------  -------------------------
0     satisfactory                 positive          positive               -
1     deposition                   negative          negative               10 min
2     trace / sum of traces        est. positive     est. positive          60 min
3     trace / sum of traces (dep.) est. negative     est. negative          10 min + defective
4     estimated precipitation      not available     not available          60 min + defective
5     estimated deposition         -                 frozen negative        10 min + partially defective
6     estimated precip. trace      -                 frozen positive        60 min + partially defective
7     estimated deposition trace   -                 est. frozen negative   not available
8     not available                -                 est. frozen positive   -
111   investigation required       investigation required                   investigation required

date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
16-jul-2024 18:00,111,0.0,111,16.5,111,13.2,10.3,12.5,67,1014.7,111,12,111,270, , ,0.0, ,0,8
16-jul-2024 19:00,111,0.0,111,15.2,111,13.0,11.1,13.2,77,1015.3,111,10,111,260, , ,0.0, ,0,8
16-jul-2024 20:00,111,0.0,111,14.8,111,13.1,11.7,13.7,81,1015.8,111,6,111,250, , ,0.0, ,0,8
16-jul-2024 21:00,111,0.0,111,14.3,111,13.1,12.1,14.1,87,1016.1,111,4,111,240, , ,0.0, ,0,8
16-jul-2024 22:00,111,0.0,111,14.2,111,13.1,12.1,14.2,88,1016.4,111,4,111,220, , ,0.0, ,0,8
16-jul-2024 23:00,111,0.0,111,13.8,111,13.1,12.5,14.5,92,1016.5,111,5,111,210, , ,0.0, ,0,8
17-jul-2024 00:00,111,0.0,111,13.7,111,13.2,12.8,14.8,94,1016.5,111,6,111,200, , ,0.0, ,0,8
17-jul-2024 01:00,111,0.0,111,13.2,111,12.9,12.6,14.6,96,1016.5,111,6,111,210, , ,0.0, ,0,8
17-jul-2024 02:00,111,0.0,111,12.4,111,12.3,12.2,14.2,99,1016.3,111,7,111,200, , ,0.0, ,0,8
17-jul-2024 03:00,111,0.0,111,12.4,111,12.3,12.2,14.2,99,1016.3,111,6,111,190, , ,0.0, ,0,8
17-jul-2024 04:00,111,0.0,111,12.3,111,12.3,12.3,14.3,100,1016.2,111,6,111,180, , ,0.0, ,0,8
17-jul-2024 05:00,111,0.0,111,12.6,111,12.6,12.5,14.6,100,1016.3,111,6,111,180, , ,0.0, ,0,8
17-jul-2024 06:00,111,0.0,111,12.7,111,12.7,12.7,14.7,100,1016.4,111,7,111,180, , ,0.0, ,0,8
17-jul-2024 07:00,111,0.0,111,13.3,111,13.2,13.1,15.1,99,1016.5,111,8,111,180,2,11,0.0,20000,4,7
17-jul-2024 08:00,111,0.0,111,13.8,111,13.1,12.5,14.5,92,1016.9,111,9,111,180,2,11,0.0,22000,6,7
17-jul-2024 09:00,111,0.0,111,14.8,111,13.5,12.4,14.4,86,1016.8,111,9,111,180,2,11,0.0,28000,11,7
17-jul-2024 10:00,111,0.0,111,15.2,111,13.6,12.3,14.3,83,1016.7,111,10,111,180,2,11,0.0,35000,15,7
17-jul-2024 11:00,111,0.0,111,15.8,111,13.4,11.4,13.4,75,1016.2,111,9,111,180,2,11,0.0,40000,20,7
17-jul-2024 12:00,111,0.0,111,15.6,111,13.4,11.6,13.6,77,1016.3,111,10,111,180,60,62,0.0,16000,21,8
17-jul-2024 13:00,111,0.0,111,15.3,111,13.4,11.8,13.8,80,1016.1,111,11,111,190,60,62,0.0,20000,17,8
17-jul-2024 14:00,111,0.0,111,15.1,111,13.7,12.6,14.5,85,1016.1,111,11,111,180,60,62,0.0,26000,18,7
17-jul-2024 15:00,111,0.0,111,15.9,111,14.1,12.7,14.6,81,1015.9,111,10,111,180,21,62,0.0,35000,50,8
17-jul-2024 16:00,111,0.1,111,15.1,111,13.9,12.9,14.9,87,1015.7,111,9,111,180,60,62,0.0,24000,22,8
17-jul-2024 17:00,111,0.0,111,15.4,111,14.4,13.5,15.6,89,1015.4,111,7,111,180, , ,0.0, ,0,8
17-jul-2024 18:00,111,0.7,111,14.8,111,14.2,13.7,15.7,93,1015.3,111,6,111,180, , ,0.0, ,0,8
17-jul-2024 19:00,111,1.9,111,13.9,111,13.6,13.4,15.3,97,1015.4,111,9,111,190, , ,0.0, ,0,8
17-jul-2024 20:00,111,1.2,111,13.6,111,13.5,13.4,15.4,99,1015.3,111,8,111,180, , ,0.0, ,0,8
17-jul-2024 21:00,111,1.2,111,13.3,111,13.2,13.1,15.1,99,1014.8,111,10,111,160, , ,0.0, ,0,8
17-jul-2024 22:00,111,1.7,111,13.3,111,13.1,13.0,14.9,98,1014.7,111,11,111,160, , ,0.0, ,0,8
17-jul-2024 23:00,111,1.2,111,13.1,111,13.0,13.0,14.9,99,1014.4,111,11,111,160, , ,0.0, ,0,8
18-jul-2024 00:00,111,0.9,111,12.9,111,12.8,12.8,14.7,99,1014.2,111,11,111,160, , ,0.0, ,0,8
18-jul-2024 01:00,111,0.0,111,13.0,111,12.9,12.8,14.8,99,1013.9,111,11,111,160, , ,0.0, ,0,8
18-jul-2024 02:00,111,0.4,111,13.0,111,12.9,12.9,14.8,99,1013.6,111,12,111,160, , ,0.0, ,0,8
18-jul-2024 03:00,111,0.0,111,13.0,111,13.0,12.9,15.0,100,1013.1,111,11,111,160, , ,0.0, ,0,8
18-jul-2024 04:00,111,0.1,111,13.0,111,13.0,13.0,15.0,100,1012.9,111,11,111,160, , ,0.0, ,0,8
18-jul-2024 05:00,111,0.2,111,13.2,111,13.2,13.2,15.2,100,1013.0,111,10,111,170, , ,0.0, ,0,8
18-jul-2024 06:00,111,0.0,111,13.4,111,13.4,13.4,15.4,100,1013.1,111,8,111,180,50,52,0.0,5000,2,8
18-jul-2024 07:00,111,0.1,111,13.7,111,13.7,13.7,15.7,100,1013.4,111,8,111,190,50,52,0.0,1500,2,8
18-jul-2024 08:00,111,1.7,111,12.2,111,12.2,12.2,14.2,100,1014.5,111,7,111,190,58,65,0.0,1500,2,8
18-jul-2024 09:00,111,0.7,111,12.2,111,12.1,12.0,14.0,99,1014.9,111,10,111,340,58,65,0.0,2000,3,8
18-jul-2024 10:00,111,0.3,111,12.2,111,11.9,11.6,13.7,96,1015.4,111,10,111,340,21,65,0.0,20000,23,7
18-jul-2024 11:00,111,0.0,111,13.7,111,12.2,10.9,13.0,83,1015.7,111,9,111,350,2,11,0.0,60000,24,7
18-jul-2024 12:00,111,0.0,111,14.9,111,12.3,9.9,12.2,72,1015.9,111,8,111,340,2,65,0.0,60000,18,7
18-jul-2024 13:00,111,0.0,111,15.4,111,12.6,10.1,12.3,71,1015.8,111,7,111,350,2,11,0.0,60000,24,6
18-jul-2024 14:00,111,0.0,111,15.7,111,12.8,10.2,12.5,70,1016.1,111,5,111,340,2,11,0.0,60000,26,6
18-jul-2024 15:00,111,0.0,111,16.4,111,12.8,9.5,11.9,64,1016.3,111,6,111,330,2,11,0.0,60000,220,7
18-jul-2024 16:00,111,0.0,111,16.3,111,12.6,9.2,11.6,63,1016.3,111,6,111,330,2,11,0.0,60000,200,6
18-jul-2024 17:00,111,0.0,111,16.8,111,12.4,8.2,10.9,57,1016.1,111,3,111,350,2,11,0.0,60000,999,3
18-jul-2024 18:00,111,0.0,111,16.5,111,12.5,8.8,11.3,60,1016.0,111,3,111,350,2,11,0.0,60000,999,2
18-jul-2024 19:00,111,0.0,111,15.7,111,12.2,8.9,11.4,64,1015.9,111,4,111,10,2,11,0.0,60000,999,3
18-jul-2024 20:00,111,0.0,111,13.7,111,11.1,8.5,11.1,71,1016.0,111,5,111,60,2,11,0.0,60000,999,4
18-jul-2024 21:00,111,0.0,111,12.3,111,10.2,8.1,10.8,75,1015.8,111,5,111,80,2,11,0.0,60000,999,1
18-jul-2024 22:00,111,0.0,111,12.1,111,9.9,7.5,10.4,74,1015.2,111,6,111,90, , ,0.0, ,0,8
18-jul-2024 23:00,111,0.0,111,12.2,111,10.4,8.5,11.2,79,1014.4,111,6,111,110, , ,0.0, ,0,8
19-jul-2024 00:00,111,0.0,111,11.6,111,10.6,9.7,12.0,88,1014.1,111,6,111,120, , ,0.0, ,0,8
19-jul-2024 01:00,111,0.0,111,11.5,111,10.8,10.1,12.4,91,1013.7,111,6,111,140, , ,0.0, ,0,8
19-jul-2024 02:00,111,0.0,111,11.9,111,11.6,11.3,13.4,96,1013.0,111,6,111,160, , ,0.0, ,0,8
19-jul-2024 03:00,111,0.0,111,12.2,111,12.0,11.8,13.9,98,1012.2,111,6,111,160, , ,0.0, ,0,8
19-jul-2024 04:00,111,0.0,111,12.6,111,12.4,12.2,14.2,98,1011.6,111,8,111,170, , ,0.0, ,0,8
19-jul-2024 05:00,111,0.0,111,12.2,111,12.1,12.1,14.0,99,1011.2,111,12,111,180, , ,0.0, ,0,8
19-jul-2024 06:00,111,0.0,111,11.9,111,11.6,11.3,13.4,96,1011.1,111,12,111,180,2,11,0.0,35000,210,6
19-jul-2024 07:00,111,0.0,111,12.0,111,11.5,11.0,13.2,94,1010.8,111,11,111,180,2,11,0.0,35000,5,7
19-jul-2024 08:00,111,0.0,111,13.4,111,12.0,10.7,12.9,84,1010.6,111,11,111,180,2,11,0.0,40000,13,7
19-jul-2024 09:00,111,0.0,111,13.8,111,12.0,10.4,12.6,80,1010.3,111,12,111,190,2,11,0.0,50000,200,6
19-jul-2024 10:00,111,0.0,111,14.7,111,12.7,11.0,13.1,78,1010.0,111,15,111,190,2,11,0.0,50000,170,7
19-jul-2024 11:00,111,0.0,111,16.4,111,13.6,11.2,13.3,71,1010.0,111,13,111,190,2,11,0.0,50000,21,7
19-jul-2024 12:00,111,0.0,111,16.5,111,13.5,10.9,13.1,70,1009.9,111,13,111,200,2,11,0.0,45000,160,7
19-jul-2024 13:00,111,0.0,111,15.9,111,13.0,10.5,12.6,70,1009.9,111,14,111,200,2,11,0.0,40000,80,7
19-jul-2024 14:00,111,0.0,111,15.2,111,12.4,9.9,12.2,70,1010.0,111,12,111,200,60,62,0.0,40000,90,7
19-jul-2024 15:00,111,0.0,111,15.3,111,12.2,9.3,11.7,67,1009.5,111,12,111,190,60,62,0.0,35000,24,7
19-jul-2024 16:00,111,0.0,111,15.2,111,12.6,10.3,12.5,72,1009.3,111,12,111,200,60,62,0.0,40000,42,7
19-jul-2024 17:00,111,0.1,111,14.7,111,13.1,11.8,13.8,82,1009.0,111,10,111,190,60,62,0.0,20000,90,7
19-jul-2024 18:00,111,1.3,111,13.5,111,12.5,11.6,13.7,88,1008.8,111,10,111,190,60,62,0.0,20000,80,7
19-jul-2024 19:00,111,1.0,111,13.1,111,12.6,12.2,14.2,94,1008.9,111,9,111,190, , ,0.0, ,0,8
19-jul-2024 20:00,111,1.3,111,12.2,111,11.9,11.6,13.7,96,1008.5,111,10,111,180, , ,0.0, ,0,8
19-jul-2024 21:00,111,1.4,111,12.2,111,12.0,11.8,13.9,98,1008.2,111,9,111,170, , ,0.0, ,0,8
19-jul-2024 22:00,111,0.7,111,12.2,111,12.0,11.9,13.9,98,1007.9,111,9,111,180, , ,0.0, ,0,8
19-jul-2024 23:00,111,2.3,111,12.8,111,12.7,12.7,14.6,99,1007.4,111,9,111,160, , ,0.0, ,0,8
20-jul-2024 00:00,111,2.4,111,12.6,111,12.6,12.6,14.6,100,1006.7,111,10,111,170, , ,0.0, ,0,8
20-jul-2024 01:00,111,2.9,111,12.8,111,12.8,12.8,14.8,100,1005.9,111,9,111,160, , ,0.0, ,0,8
20-jul-2024 02:00,111,2.6,111,12.7,111,12.7,12.7,14.7,100,1005.5,111,9,111,170, , ,0.0, ,0,8
20-jul-2024 03:00,111,3.1,111,12.0,111,12.0,12.0,14.0,100,1005.3,111,10,111,170, , ,0.0, ,0,8
20-jul-2024 04:00,111,1.7,111,12.0,111,12.0,11.9,14.0,100,1004.8,111,8,111,170, , ,0.0, ,0,8
20-jul-2024 05:00,111,0.3,111,11.9,111,11.9,11.8,13.9,100,1004.6,111,7,111,170, , ,0.0, ,0,8
20-jul-2024 06:00,111,0.1,111,11.9,111,11.9,11.9,13.9,100,1004.3,111,5,111,170,50,64,0.0,400,2,8
20-jul-2024 07:00,111,0.2,111,11.9,111,11.9,11.9,13.9,100,1004.6,111,4,111,160,58,65,0.0,500,2,8
20-jul-2024 08:00,111,0.6,111,12.6,111,12.6,12.6,14.6,100,1004.5,111,4,111,190,58,65,0.0,3000,2,8
20-jul-2024 09:00,111,0.4,111,11.3,111,11.2,11.1,13.2,99,1005.2,111,13,111,330,50,64,0.0,6000,2,8
20-jul-2024 10:00,111,0.1,111,11.4,111,11.2,11.0,13.1,97,1005.7,111,13,111,330,21,65,0.0,28000,5,8
20-jul-2024 11:00,111,0.0,111,12.1,111,11.4,10.8,12.9,92,1006.2,111,13,111,330,50,52,0.0,16000,9,8
20-jul-2024 12:00,111,0.0,111,11.8,111,11.3,10.8,13.0,94,1006.8,111,13,111,340,50,64,0.0,20000,7,8
20-jul-2024 13:00,111,0.0,111,13.2,111,10.9,8.6,11.2,74,1006.8,111,13,111,330,20,52,0.0,55000,23,7
20-jul-2024 14:00,111,0.0,111,14.4,111,11.4,8.5,11.1,68,1007.0,111,12,111,330,2,11,0.0,60000,33,7
20-jul-2024 15:00,111,0.0,111,14.1,111,11.3,8.6,11.1,69,1007.5,111,12,111,330,1,52,0.0,60000,34,6
20-jul-2024 16:00,111,0.0,111,14.7,111,11.5,8.4,11.0,66,1007.6,111,12,111,330,2,11,0.0,60000,40,7
20-jul-2024 17:00,111,0.0,111,13.8,111,11.2,8.6,11.2,71,1008.2,111,11,111,320, , ,0.0, ,0,8
20-jul-2024 18:00,111,0.0,111,14.3,111,10.9,7.3,10.3,63,1008.3,111,10,111,300, , ,0.0, ,0,8
20-jul-2024 19:00,111,0.0,111,14.2,111,11.0,7.8,10.6,65,1008.3,111,8,111,300, , ,0.0, ,0,8
20-jul-2024 20:00,111,0.0,111,12.4,111,11.1,9.9,12.2,85,1008.6,111,10,111,260, , ,0.0, ,0,8
20-jul-2024 21:00,111,0.0,111,11.3,111,10.5,9.6,12.0,90,1009.1,111,8,111,260, , ,0.0, ,0,8
20-jul-2024 22:00,111,0.0,111,11.0,111,10.4,9.8,12.1,92,1009.5,111,8,111,250, , ,0.0, ,0,8
20-jul-2024 23:00,111,0.0,111,10.7,111,10.2,9.7,12.0,94,1009.3,111,5,111,210, , ,0.0, ,0,8
21-jul-2024 00:00,111,0.0,111,11.3,111,10.8,10.3,12.5,94,1009.1,111,8,111,240, , ,0.0, ,0,8
21-jul-2024 01:00,111,0.0,111,11.1,111,10.7,10.3,12.5,95,1009.1,111,8,111,240, , ,0.0, ,0,8
21-jul-2024 02:00,111,0.3,111,11.1,111,10.9,10.8,12.9,97,1009.1,111,6,111,230, , ,0.0, ,0,8
21-jul-2024 03:00,111,0.0,111,11.1,111,11.0,10.9,13.0,99,1008.9,111,6,111,230, , ,0.0, ,0,8
21-jul-2024 04:00,111,0.0,111,11.1,111,10.9,10.7,12.9,97,1008.9,111,6,111,240, , ,0.0, ,0,8
21-jul-2024 05:00,111,0.0,111,11.0,111,10.9,10.8,13.0,99,1008.9,111,7,111,240, , ,0.0, ,0,8
21-jul-2024 06:00,111,0.0,111,11.1,111,10.9,10.7,12.9,97,1008.9,111,6,111,240,2,65,0.0,20000,17,8
21-jul-2024 07:00,111,0.0,111,11.5,111,11.3,11.1,13.2,98,1009.0,111,5,111,210,50,52,0.0,9000,8,8
21-jul-2024 08:00,111,0.0,111,11.9,111,11.6,11.3,13.4,96,1009.2,111,4,111,210,20,52,0.0,12000,24,8
21-jul-2024 09:00,111,0.0,111,12.2,111,11.7,11.3,13.3,94,1009.6,111,4,111,180,50,52,0.0,6000,12,8
21-jul-2024 10:00,111,0.0,111,13.4,111,12.5,11.7,13.8,90,1009.4,111,4,111,200,20,52,0.0,30000,14,8
21-jul-2024 11:00,111,0.0,111,13.5,111,12.2,11.1,13.2,85,1009.6,111,5,111,190,50,52,0.0,30000,27,8
21-jul-2024 12:00,111,0.0,111,14.2,111,12.9,11.8,13.8,85,1009.1,111,6,111,190,50,52,0.0,24000,15,8
21-jul-2024 13:00,111,1.3,111,13.7,111,13.3,13.0,14.9,95,1008.9,111,6,111,190,21,65,0.0,24000,9,8
21-jul-2024 14:00,111,0.1,111,13.6,111,13.2,12.9,14.8,95,1008.8,111,8,111,210,60,62,0.0,16000,14,8
21-jul-2024 15:00,111,0.2,111,14.4,111,13.6,13.0,14.9,91,1008.7,111,7,111,210,21,65,0.0,24000,12,8
21-jul-2024 16:00,111,0.3,111,14.2,111,13.7,13.3,15.3,94,1008.4,111,6,111,200,60,62,0.0,18000,16,8
21-jul-2024 17:00,111,0.9,111,13.6,111,13.3,13.1,15.0,97,1008.1,111,4,111,180,58,65,0.0,3500,4,8
21-jul-2024 18:00,111,1.4,111,13.7,111,13.6,13.5,15.5,99,1007.5,111,4,111,120,58,65,0.0,4000,5,8
21-jul-2024 19:00,111,1.1,111,13.6,111,13.5,13.4,15.4,99,1007.1,111,5,111,130,58,65,0.0,2000,3,8
21-jul-2024 20:00,111,1.6,111,13.5,111,13.4,13.2,15.3,99,1007.1,111,5,111,110, , ,0.0, ,0,8
21-jul-2024 21:00,111,1.5,111,13.4,111,13.3,13.3,15.2,99,1007.2,111,6,111,70, , ,0.0, ,0,8
21-jul-2024 22:00,111,0.8,111,13.4,111,13.3,13.3,15.2,99,1007.5,111,5,111,60, , ,0.0, ,0,8
21-jul-2024 23:00,111,0.5,111,13.3,111,13.3,13.3,15.3,100,1007.6,111,5,111,40, , ,0.0, ,0,8
22-jul-2024 00:00,111,0.1,111,13.1,111,13.1,13.1,15.1,100,1008.0,111,5,111,20, , ,0.0, ,0,8
22-jul-2024 01:00,111,0.1,111,12.9,111,12.9,12.9,14.9,100,1008.2,111,5,111,10, , ,0.0, ,0,8
22-jul-2024 02:00,111,0.0,111,12.7,111,12.7,12.7,14.7,100,1008.5,111,4,111,340, , ,0.0, ,0,8
22-jul-2024 03:00,111,0.0,111,12.5,111,12.4,12.4,14.3,99,1008.7,111,3,111,310, , ,0.0, ,0,8
22-jul-2024 04:00,111,0.0,111,12.4,111,12.4,12.4,14.4,100,1009.2,111,4,111,300, , ,0.0, ,0,8
22-jul-2024 05:00,111,0.0,111,12.3,111,12.3,12.3,14.3,100,1009.6,111,5,111,300, , ,0.0, ,0,8
22-jul-2024 06:00,111,0.0,111,12.7,111,12.6,12.5,14.5,99,1010.2,111,4,111,330,10,22,0.0,4000,25,7
22-jul-2024 07:00,111,0.0,111,13.0,111,12.9,12.8,14.8,99,1010.4,111,5,111,300,10,22,0.0,10000,2,8
22-jul-2024 08:00,111,0.1,111,13.1,111,13.1,13.1,15.1,100,1010.8,111,5,111,320,20,52,0.0,18000,3,8
22-jul-2024 09:00,111,0.0,111,13.6,111,13.5,13.4,15.4,99,1010.9,111,2,111,320,2,52,0.0,25000,6,7
22-jul-2024 10:00,111,0.0,111,14.9,111,13.9,13.1,15.1,89,1011.0,111,3,111,210,2,11,0.0,40000,12,7
22-jul-2024 11:00,111,0.0,111,15.2,111,14.0,13.0,15.0,87,1011.3,111,7,111,260,2,11,0.0,45000,30,7
22-jul-2024 12:00,111,0.1,111,15.3,111,14.3,13.5,15.5,89,1011.2,111,4,111,210,25,82,0.0,35000,14,7
22-jul-2024 13:00,111,0.1,111,15.4,111,13.7,12.3,14.3,82,1011.2,111,5,111,200,80,82,0.0,15000,29,8
22-jul-2024 14:00,111,2.4,111,14.0,111,13.8,13.6,15.6,98,1011.5,111,6,111,190,80,82,0.0,8000,5,8
22-jul-2024 15:00,111,0.2,111,14.0,111,13.8,13.6,15.6,98,1011.3,111,6,111,180,60,86,0.0,15000,25,8
22-jul-2024 16:00,111,0.2,111,14.1,111,13.9,13.7,15.7,98,1011.0,111,6,111,180,60,62,0.0,5000,5,8
22-jul-2024 17:00,111,1.4,111,14.5,111,14.3,14.2,16.1,98,1011.0,111,5,111,190, , ,0.0, ,0,8
22-jul-2024 18:00,111,0.6,111,14.4,111,14.4,14.4,16.4,100,1011.0,111,5,111,190, , ,0.0, ,0,8
22-jul-2024 19:00,111,0.0,111,14.3,111,13.4,12.7,14.6,90,1011.4,111,10,111,280, , ,0.0, ,0,8
22-jul-2024 20:00,111,0.0,111,13.3,111,12.8,12.3,14.4,94,1012.6,111,10,111,270, , ,0.0, ,0,8
22-jul-2024 21:00,111,0.0,111,12.7,111,12.4,12.1,14.1,96,1013.4,111,9,111,270, , ,0.0, ,0,8
22-jul-2024 22:00,111,0.0,111,12.3,111,12.2,12.0,14.1,99,1014.2,111,7,111,280, , ,0.0, ,0,8
22-jul-2024 23:00,111,0.0,111,12.5,111,12.4,12.2,14.3,99,1014.9,111,6,111,280, , ,0.0, ,0,8
23-jul-2024 00:00,111,0.2,111,12.8,111,12.7,12.6,14.6,99,1015.7,111,6,111,300, , ,0.0, ,0,8
23-jul-2024 01:00,111,0.2,111,13.1,111,13.1,13.1,15.1,100,1016.3,111,6,111,340, , ,0.0, ,0,8
23-jul-2024 02:00,111,0.1,111,12.5,111,12.5,12.5,14.5,100,1016.9,111,5,111,360, , ,0.0, ,0,8
23-jul-2024 03:00,111,0.0,111,12.2,111,12.1,12.1,14.0,99,1017.6,111,5,111,340, , ,0.0, ,0,8
23-jul-2024 04:00,111,0.0,111,12.3,111,12.2,12.2,14.1,99,1018.2,111,5,111,330, , ,0.0, ,0,8
23-jul-2024 05:00,111,0.0,111,12.5,111,12.5,12.4,14.5,100,1019.0,111,4,111,330, , ,0.0, ,0,8
23-jul-2024 06:00,111,0.0,111,12.5,111,12.4,12.3,14.3,99,1019.8,111,3,111,340,2,11,0.0,20000,21,7
23-jul-2024 07:00,111,0.0,111,12.6,111,12.4,12.2,14.2,98,1020.3,111,2,111,10,2,11,0.0,20000,19,7
23-jul-2024 08:00,111,0.0,111,13.5,111,12.8,12.2,14.2,92,1020.6,111,2,111,340,2,11,0.0,35000,24,6
23-jul-2024 09:00,111,0.0,111,14.6,111,13.0,11.6,13.7,82,1021.1,111,2,111,350,2,11,0.0,45000,17,6
23-jul-2024 10:00,111,0.0,111,15.2,111,13.3,11.7,13.7,80,1021.6,111,2,111,310,2,11,0.0,50000,27,6
23-jul-2024 11:00,111,0.0,111,16.3,111,13.8,11.7,13.8,74,1021.9,111,2,111,190,2,11,0.0,50000,32,6
23-jul-2024 12:00,111,0.0,111,16.6,111,13.6,11.1,13.2,70,1022.1,111,4,111,260,2,11,0.0,50000,33,6
23-jul-2024 13:00,111,0.0,111,17.3,111,14.3,11.9,13.9,70,1022.1,111,2,111,230,2,11,0.0,60000,39,6
23-jul-2024 14:00,111,0.0,111,17.1,111,14.0,11.4,13.5,69,1021.6,111,3,111,210,2,11,0.0,60000,41,7
23-jul-2024 15:00,111,0.0,111,17.2,111,14.1,11.5,13.6,69,1021.8,111,4,111,190,2,11,0.0,60000,39,7
23-jul-2024 16:00,111,0.0,111,17.0,111,14.6,12.7,14.7,76,1022.0,111,6,111,200,2,11,0.0,60000,41,7
23-jul-2024 17:00,111,0.0,111,16.6,111,14.3,12.4,14.5,77,1021.6,111,5,111,210, , ,0.0, ,0,8
23-jul-2024 18:00,111,0.0,111,16.9,111,14.2,12.0,14.0,73,1021.6,111,5,111,210, , ,0.0, ,0,8
23-jul-2024 19:00,111,0.0,111,16.6,111,14.4,12.6,14.6,78,1021.7,111,5,111,220, , ,0.0, ,0,8
23-jul-2024 20:00,111,0.0,111,15.5,111,14.1,13.0,15.0,85,1021.4,111,4,111,220, , ,0.0, ,0,8
23-jul-2024 21:00,111,0.0,111,14.4,111,13.5,12.8,14.7,90,1021.2,111,4,111,220, , ,0.0, ,0,8
23-jul-2024 22:00,111,0.0,111,13.9,111,13.3,12.7,14.8,93,1021.0,111,5,111,190, , ,0.0, ,0,8
23-jul-2024 23:00,111,0.0,111,13.5,111,12.9,12.4,14.4,93,1020.7,111,4,111,210, , ,0.0, ,0,8
24-jul-2024 00:00,111,0.0,111,13.0,111,12.7,12.4,14.4,96,1020.4,111,6,111,190, , ,0.0, ,0,8
24-jul-2024 01:00,111,0.0,111,12.9,111,12.5,12.2,14.2,95,1020.1,111,6,111,190, , ,0.0, ,0,8
24-jul-2024 02:00,111,0.0,111,12.8,111,12.6,12.4,14.4,98,1019.5,111,5,111,190, , ,0.0, ,0,8
24-jul-2024 03:00,111,0.0,111,12.7,111,12.6,12.5,14.5,99,1018.9,111,4,111,180, , ,0.0, ,0,8
24-jul-2024 04:00,111,0.0,111,12.7,111,12.6,12.4,14.5,99,1018.1,111,4,111,170, , ,0.0, ,0,8
24-jul-2024 05:00,111,0.0,111,12.6,111,12.6,12.6,14.6,100,1017.5,111,5,111,160, , ,0.0, ,0,8
24-jul-2024 06:00,111,0.2,111,12.7,111,12.6,12.5,14.5,99,1016.8,111,7,111,160, , ,0.0, ,0,8
24-jul-2024 07:00,111,0.1,111,12.7,111,12.7,12.7,14.7,100,1016.2,111,8,111,160,50,52,0.0,20000,4,8
24-jul-2024 08:00,111,0.0,111,13.0,111,12.9,12.8,14.8,99,1015.6,111,10,111,160,50,52,0.0,10000,4,8
24-jul-2024 09:00,111,0.5,111,13.1,111,13.1,13.1,15.1,100,1015.1,111,8,111,160,58,65,0.0,10000,3,8
24-jul-2024 10:00,111,0.1,111,13.8,111,13.7,13.6,15.6,99,1014.0,111,10,111,160,58,65,0.0,10000,3,8
24-jul-2024 11:00,111,0.0,111,14.8,111,14.7,14.6,16.6,99,1013.3,111,10,111,160,50,65,0.0,10000,3,8
24-jul-2024 12:00,111,0.0,111,15.5,111,15.2,15.0,17.0,97,1012.5,111,11,111,170,20,65,0.0,20000,3,8
24-jul-2024 13:00,111,0.0,111,16.4,111,16.0,15.7,17.9,96,1012.0,111,13,111,180,50,52,0.0,4000,3,8
24-jul-2024 14:00,111,0.1,111,16.6,111,16.5,16.4,18.7,99,1011.2,111,11,111,180,50,52,0.0,3000,3,8
24-jul-2024 15:00,111,0.1,111,16.6,111,16.5,16.4,18.7,99,1010.8,111,10,111,190,50,52,0.0,10000,3,8
24-jul-2024 16:00,111,0.0,111,17.2,111,16.6,16.2,18.4,94,1009.9,111,11,111,210,20,52,0.0,40000,7,7
24-jul-2024 17:00,111,0.0,111,16.7,111,16.1,15.7,17.8,94,1010.1,111,10,111,210, , ,0.0, ,0,8
24-jul-2024 18:00,111,0.0,111,16.4,111,15.8,15.3,17.5,94,1010.1,111,8,111,220, , ,0.0, ,0,8
24-jul-2024 19:00,111,0.0,111,16.0,111,15.5,15.1,17.2,95,1010.3,111,7,111,220, , ,0.0, ,0,8
24-jul-2024 20:00,111,0.0,111,15.0,111,14.7,14.5,16.5,97,1010.3,111,6,111,250, , ,0.0, ,0,8
24-jul-2024 21:00,111,0.0,111,14.4,111,14.1,13.9,15.8,97,1010.5,111,7,111,250, , ,0.0, ,0,8
24-jul-2024 22:00,111,0.0,111,14.1,111,13.9,13.7,15.7,98,1010.4,111,6,111,240, , ,0.0, ,0,8
